y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
0.17601,2.5929,-0.02058,-0.21245999999999998,1.05421,1.8068099999999998,1.8648200000000001,2.33546,-0.5128199999999999,-0.20488,0.07127,0.25138,1.98311,-3.5503699999999996,-0.35939,-0.47165,1.68462,-1.10055,1.0,-1.9834599999999998,3.91652,-0.0412,0.6107600000000001,-0.6217600000000001,-0.24975,-0.42981,2.5207599999999997,-1.45726,-1.5,-0.50152,2.76163,-1.01381,-1.0,5.56497,-2.48625,1.0,0.47236999999999996,1.44252,-2.04525,2.95328,-5.83689,0.0,-1.73394,0.66597,-2.09574,0.32421,0.22234,-1.91297,4.75455,3.39528
-3.48105,1.23003,0.01736,0.02476,-0.16013,0.9765,1.4486,-0.63308,-0.48718,-0.26616999999999996,0.09425,-0.15692,-1.31487,-3.4585,-0.34672,-0.4205,0.9416700000000001,0.27471,-1.0,-0.57515,3.81661,0.53956,0.94225,-0.55352,-0.27116,-0.37231,1.8205200000000001,-1.14737,-4.0,-0.24,2.31127,-0.02864,-0.53061,-1.44118,0.31149,2.0,0.35481,-0.07531,-0.60593,-0.85708,-1.20741,-0.26923,-0.5071,0.44423,-1.4190200000000002,0.09203,0.33347,-1.76532,2.92652,0.6974
-4.53684,1.79487,-0.014819999999999998,-0.024640000000000002,0.87755,1.7075099999999999,1.7884799999999998,-2.3557099999999997,-0.42308,-0.38948,0.02291,-0.5,0.59996,-2.46835,-0.21166,-0.37061,-0.84706,1.49596,0.33336,0.8649899999999999,3.11499,0.56319,0.58932,-0.45632,-0.27279000000000003,-0.2748,1.8690799999999999,0.37485,-1.5,-0.24775999999999998,2.5176,2.56325,-0.63266,-3.93885,1.4609,-1.0,-0.35362,-3.11667,1.8586599999999998,-3.2643,6.2427,-0.0625,2.2208099999999997,-0.8892399999999999,1.3542399999999999,-0.007859999999999999,0.27788,1.49675,-0.49475,1.7166400000000002
2.51823,2.61642,0.00359,0.0,-1.00179,1.6932,1.77905,-0.70419,-1.0,-0.4917,-0.00358,0.5,-0.68376,-5.40857,-0.18456,-0.41444,0.76667,0.78566,1.0,-0.15525999999999998,3.03495,-0.73706,0.8779399999999999,-0.45546000000000003,-0.34004,-0.30494,2.2522900000000003,-1.0919299999999998,1.0,-0.22164,2.82028,0.13977,-0.71426,-1.4229,0.99429,-3.4,0.08772999999999999,-1.32754,2.08302,-2.74301,5.44157,-0.4,1.35522,-0.44493999999999995,2.43782,-0.41905,-0.11102000000000001,2.11777,-5.97802,2.93019
7.367189999999999,3.34555,-0.02829,-0.12611,-0.1048,1.43945,1.75774,3.6167199999999995,-0.5641,-0.5735100000000001,0.01901,0.37559000000000003,1.2817399999999999,-6.326309999999999,-0.29645,-0.37874,1.9512200000000002,-1.16398,1.0,-2.59475,3.13508,0.5462199999999999,0.73946,-0.5457,-0.38921999999999995,-0.33286,2.56739,-1.32382,-5.5,-0.53094,2.7101599999999997,-2.0061400000000003,-0.81625,16.7489,-1.55974,0.4,0.48511000000000004,4.62655,-4.37574,-5.54082,-10.272110000000001,0.25455,-2.4954,0.66735,-0.28053,-0.22029,-0.11104000000000001,1.23453,-2.76235,-2.2132099999999997
-0.38959,1.52055,-0.07198,0.0914,1.00942,1.181,1.33389,0.07342,-0.56409,-0.57299,0.02005,-0.10455,2.25858,0.68414,-0.24434,-0.30241,-0.7590899999999999,1.06692,2.9999999999999997e-05,-1.00596,2.64886,0.23968000000000003,0.36436,-0.40826,-0.33066,-0.24003000000000002,1.67977,-0.9465399999999999,0.0,-0.50529,2.09119,-0.25794,-0.8366299999999999,2.2246799999999998,-0.9671700000000001,3.6,0.0855,3.5053099999999997,-3.8928199999999995,-5.18007,-5.829969999999999,0.0,-1.87985,0.44423,1.99918,-0.057,-0.22221,-0.57921,-0.07222,-6.924119999999999
1.77997,-1.72997,-0.0741,0.05301,-0.27109,1.38875,0.45088,-0.20578000000000002,-0.5641,-0.57291,0.03222,0.5,0.74935,-0.0941,-0.1345,-0.33489,-1.51429,-1.14486,1.0,1.1608,2.6365,-0.33854,-0.29936,-0.25756,-0.20192000000000002,-0.27943,0.8668899999999999,1.16974,1.8,-0.55679,1.54952,-0.23574,-0.83673,3.37721,-0.3914,-1.0,-0.5,0.4561,0.99231,2.4023,3.61962,-0.15385,-0.19775,-0.66592,2.23675,-0.34993,-0.05545,1.94071,-1.99462,-4.83209
-5.47677,-2.05061,-0.13499,-0.016819999999999998,0.47841000000000006,0.50874,-0.9413299999999999,0.86774,-0.55,-0.57275,0.016390000000000002,0.044719999999999996,-1.36256,1.6814200000000001,-0.08815,-0.24311,0.47,1.04806,-1.0,-0.38683,3.16903,-0.07342,-0.16457,-0.26535,-0.20008,-0.25351,-0.49046999999999996,0.36122,-4.5,-0.58765,-0.5776600000000001,-0.08997000000000001,-0.71426,-0.9477200000000001,-0.00486,-1.2,0.46215,0.46712,0.56966,-0.58637,0.0,-0.058820000000000004,-0.9856,0.66755,0.29433000000000004,-0.13577,0.055670000000000004,0.8932700000000001,0.5927,-2.1459200000000003
-1.56663,-1.8823900000000002,-0.0461,0.15239,0.98096,-0.68981,-1.18841,-2.69962,-0.5432100000000001,-0.5726600000000001,0.03286,-0.5,1.12894,1.2438200000000001,0.01408,-0.33949,-1.25385,1.31861,-1.0,1.47662,2.58931,0.8885799999999999,0.13626,-0.23121,-0.17887999999999998,-0.28418000000000004,-1.08535,0.7114699999999999,4.0,-0.49323,-2.32049,3.6521,-0.59178,-17.687739999999998,0.10207999999999999,0.2,-0.5,-4.39767,4.20919,-2.89465,12.26945,-0.36667,2.76157,-0.77752,4.136430000000001,-0.5,-0.48708999999999997,3.8508199999999997,-10.27628,-5.63285
2.72634,-1.50064,-0.02893,0.0,0.56157,-0.84059,-0.8371700000000001,0.79605,-0.5432100000000001,-0.51188,0.00236,-0.48739,1.12873,0.06525,0.03762,-0.29546,-1.23333,-1.07486,1.0,0.88474,2.77486,0.29304,-0.33426,-0.21195,0.15267999999999998,-0.2499,-1.12732,-1.2630700000000001,-4.5,-0.46397,-2.31703,0.50979,-0.55094,-0.36682,1.43951,0.4,-0.42118,-0.6441899999999999,0.9559700000000001,-2.5457,8.2485,-0.61905,1.22736,0.33342,2.80661,-0.29445,-0.29994,1.78574,-0.9585299999999999,0.5484
3.98394,-1.9004599999999998,-0.0264,-0.07769,-0.19288,-1.12469,-1.0970600000000001,1.54331,-0.5432,-0.41047,-0.0163,0.5,-1.21173,0.53099,0.18785,-0.23176999999999998,-0.5,-0.8771100000000001,1.0,-0.2979,2.9729799999999997,-0.01494,-0.14982,-0.16607,0.16086,-0.24781,-0.9907100000000001,0.46931999999999996,2.0,-0.28719,-1.7033900000000002,-0.30014,-0.44891000000000003,0.56596,0.84949,0.0,0.00374,2.1208299999999998,-0.65525,2.94391,-1.40754,0.3,-1.0392299999999999,-0.80009,2.8746,-0.22074000000000002,-0.13502,1.61089,1.0119,-1.60171
7.26233,-2.4731,0.06473,0.045919999999999996,-0.86361,-1.6578099999999998,-1.7512400000000001,-0.5363100000000001,-0.54322,-0.28814,-0.01085,0.11345999999999999,-0.8410299999999999,3.32614,0.32653000000000004,-0.20511999999999997,-0.31111,0.71631,1.0,0.77774,2.4706099999999998,-0.47142,-0.44756,-0.0636,0.15499000000000002,-0.21823,-1.81171,-1.0983,-2.5,-0.0572,-2.30318,-0.20349,0.65308,6.713839999999999,0.47435,0.0,-0.49018999999999996,-0.04054,0.13833,2.53343,-0.20098,0.17949,-0.61268,-0.55535,2.32768,-0.08309,0.02715,-1.18468,3.72995,-1.7281900000000001
0.79088,-2.6396900000000003,0.07403,0.12267,1.9439400000000002,-2.10889,-2.34273,-0.12068,0.46836000000000005,0.77362,-0.0013,-0.5,-1.56446,2.81915,0.3813,-0.056060000000000006,0.24815,1.27657,1.0,-1.31364,1.68035,1.2483,-0.45627,0.08764,0.20758000000000001,0.00329,-1.8598,-0.8666299999999999,-3.5,0.04978,-2.09164,0.8739899999999999,0.73474,-7.8502,-0.26086,5.8,0.1032,1.31912,-1.8343,-0.03198,-3.81365,-0.26316,0.62813,-0.44461000000000006,-1.77564,0.2684,0.40442,-2.50503,7.21886,0.01181
2.2913900000000003,-3.47548,0.05315,0.022430000000000002,-0.27857,-1.6924599999999999,-2.10724,-2.1639,0.5250100000000001,0.85577,-0.02766,-0.34443,-0.59349,2.9018,0.37513,0.04156,-0.54286,1.31961,-1.0,1.16756,-2.0581099999999997,-0.83844,-0.36809000000000003,0.28344,0.30489,0.20844000000000001,-2.45952,1.28521,2.0,0.33200999999999997,-2.9178599999999997,0.48844,0.8367600000000001,-5.0172099999999995,-0.7334,0.0,-0.41289,-1.19649,1.83643,-1.68582,2.40862,-0.5,0.99169,-0.66646,1.5587799999999998,0.09299,0.34791,-1.47661,4.5493,-0.51017
2.2378,-3.97085,0.05124,0.0247,-0.013569999999999999,-1.79341,-2.20824,0.39377,0.57319,0.9586899999999999,-0.04141,0.4938,0.18011,4.29586,0.59225,0.06844,0.9166700000000001,1.5296,-1.0,-0.26431,-2.62195,-0.34547,-0.68133,0.36606,0.33664,0.30483000000000005,-2.5043599999999997,-1.7589400000000002,4.4,0.58265,-3.18359,-0.86679,0.93881,2.3702900000000002,1.1273,-1.0,0.29403,0.76234,0.04148,2.6703099999999997,-2.40766,0.02222,-1.4542700000000002,0.4442,-1.2766,0.40371,0.39143,-2.36456,6.1826099999999995,1.03504
-5.7774,-3.82668,0.01794,0.08042,0.3644,-2.01172,-2.3037799999999997,1.6078,0.5975699999999999,0.97931,0.03385,0.01593,-0.22055999999999998,5.38735,0.77462,0.20206,0.5875,-1.38952,0.66668,-0.9487200000000001,-3.0988700000000002,0.34369,-0.3283,0.46738999999999997,0.40944,0.43249,-2.39993,-0.5050399999999999,2.0,0.81075,-3.2352,-0.31831,1.0,2.6762200000000003,1.0047700000000002,0.0,0.5,1.8483900000000002,-1.02637,2.3910400000000003,-5.81489,-0.34286,-1.27957,0.33388,-3.30166,0.5,0.40556,-2.97981,6.03906,1.0400399999999999
-2.47105,-3.92665,0.0302,0.07901,-1.2276200000000002,-2.82205,-2.52509,-2.6472700000000002,0.68313,0.97965,0.04463,0.03513,-0.74671,1.7977299999999998,0.77347,0.30806,-1.5114299999999998,1.6044100000000001,-1.0,1.91557,-3.6195800000000005,-0.05319,-0.13685,0.64053,0.43898000000000004,0.59638,-2.89911,-0.11728,3.5,0.80781,-3.68152,1.65231,0.9795200000000001,-4.91708,3.27584,-0.6,-0.34583,-3.12642,3.5717800000000004,-6.07581,12.84805,0.13725,2.1635400000000002,-0.77795,-2.95229,0.36759000000000003,0.15791,-2.35792,4.78736,5.21828
2.20923,-3.24887,-0.040310000000000006,-0.00455,0.41163999999999995,-2.1010299999999997,-1.87372,-1.12926,0.6835600000000001,0.97964,0.029930000000000002,-0.5,-0.39994,0.7250300000000001,0.7206,0.34563,0.44,-1.2225700000000002,1.0,0.22184,-4.10722,0.47778999999999994,-0.8433700000000001,0.85815,0.565,0.70687,-2.36326,-1.55516,2.16667,0.87344,-2.84618,0.83731,0.9589700000000001,-0.44323999999999997,-0.16513,1.0,-0.15377000000000002,-2.5173900000000002,1.26226,-1.61249,3.61555,0.27778,1.63484,-0.66614,-2.20361,0.20995,-0.31704,-1.06705,0.48553,3.37889
-3.5376199999999995,-2.83502,-0.0488,0.0,0.18249,-1.59035,-1.43656,-3.17889,0.69199,0.7754300000000001,0.048060000000000005,-0.16468,0.7032,4.42633,0.63174,0.39027,-1.10588,0.90651,2.9999999999999997e-05,0.73654,-4.17328,-0.03447,-0.30961,0.7610100000000001,0.50163,0.7023,-2.13786,1.41878,0.0,0.87425,-2.55024,0.77174,0.7753800000000001,-10.96669,0.19528,-1.8,-0.5,-1.14194,2.4961900000000004,-1.79607,2.4092,-0.38461999999999996,1.77089,-0.8887799999999999,-1.72563,-0.16187,-0.36580999999999997,2.53107,-6.34247,-1.4272200000000002
-3.02719,-1.83208,0.02973,-0.07412,0.69099,0.31451999999999997,0.43362,-1.8679,0.70065,0.7754800000000001,0.0436,-0.5,1.39289,5.52325,0.6451600000000001,0.32527,-1.16364,1.05798,-1.0,1.2362600000000001,-3.91891,0.73833,0.09926,0.7145600000000001,0.32336,0.5424899999999999,-1.37798,0.9103600000000001,-5.5,0.6874399999999999,-1.57105,1.49098,0.9592299999999999,-7.7358,1.22431,-2.2,-0.3861,-1.49643,2.14336,-1.38184,3.8161,0.08824,1.9789599999999998,-1.0,2.7658099999999997,-0.5,-0.24306999999999998,3.51634,-10.08586,-3.30871
-3.0937799999999998,-0.78719,-0.05889,-0.01077,1.00327,1.06079,1.26545,-0.9242100000000001,0.7279399999999999,0.69417,0.025810000000000003,-0.5,1.19745,5.47863,0.51074,0.20501,-1.0,1.18454,-1.0,0.22093000000000002,-3.4751199999999995,1.14245,0.1897,0.49188999999999994,0.2311,0.34374,0.75856,-0.6664899999999999,-5.5,0.54327,1.60912,1.09965,0.87702,-2.52228,1.147,0.6,-0.25898000000000004,-0.32195,0.6459199999999999,-2.983,0.0,0.13953,1.51308,-0.77752,1.64159,-0.22534,-0.08093,1.5981100000000001,1.9184400000000001,1.76235
2.87478,1.41058,-0.0748,0.01694,-0.01484,1.18341,1.29542,0.96852,0.70193,0.57165,0.04815,0.5,2.06082,3.8301300000000005,0.43796999999999997,0.19149000000000002,-0.05,-1.28262,-1.0,0.18513,-3.11527,0.27789,0.51436,0.40712,-0.18432,0.30415,1.08874,-1.2867899999999999,-3.5,0.57536,2.02865,-0.28951,0.79499,0.08744,-0.00072,-0.2,-0.21189000000000002,-0.67471,-0.1947,3.56699,-2.81447,0.2,-0.91222,0.8896,1.99055,-0.15314,0.00011,1.1327200000000002,3.18538,4.69115
4.93599,1.75806,-0.03319,-0.061770000000000005,-0.9259799999999999,0.61806,1.1279,2.19369,0.64168,0.51036,0.08687,0.5,0.31376,1.01546,0.3831,0.1894,0.53077,-0.38061999999999996,1.0,-0.41486000000000006,-3.0592099999999998,-0.8719600000000001,0.6872199999999999,0.35502,-0.23615999999999998,0.28155,0.99618,1.0856,5.0,0.39299,2.23739,-2.53913,0.69314,5.20921,0.5330699999999999,0.8,0.0701,1.9047599999999998,-2.18609,2.9905,-3.4168800000000004,0.35,-2.0477,0.66686,-0.81457,-0.08084,0.36367,-0.84824,1.33978,0.5135
-2.66867,1.9437,-0.10201,-0.05811,0.13758,-0.7663399999999999,1.1133600000000001,3.18171,0.57962,0.40824,0.01197,0.22746999999999998,0.8718299999999999,1.82719,0.26337,0.19372,0.09636,-1.3329600000000001,-1.0,-1.34342,-2.8942099999999997,-0.11467999999999999,-0.02744,0.32898,-0.25776,0.26363000000000003,1.31066,-0.31585,0.5,0.25931,2.2448,-0.93563,0.59134,-0.21170999999999998,-0.21516,2.4,0.38159,2.67403,-3.4204199999999996,5.30313,-6.42583,0.17240999999999998,-1.8760599999999998,0.5454899999999999,-1.33742,-0.03405,0.36367,-0.65162,1.17679,-3.4169
2.65468,1.40625,-0.11835,0.036019999999999996,-0.08666,1.7865099999999998,1.43115,3.1979599999999997,0.40856,-0.6733899999999999,-0.022940000000000002,0.26705999999999996,-1.2486,2.00352,0.1984,0.08762,1.0225799999999998,-0.08107,1.0,-0.00421,-2.11177,0.56426,-0.59032,0.21814,-0.22645,0.20496999999999999,1.38176,1.38244,-3.5,0.07932,2.00742,-0.96619,0.50979,9.61351,-1.34496,0.8,0.30134,-1.0222200000000001,-2.29169,6.371580000000001,1.40647,0.15789,-1.01548,0.50016,1.52084,-0.20551,0.13646,1.8900599999999999,-1.7283099999999998,-2.7896099999999997
5.55317,1.03088,-0.08542999999999999,-0.04796,-0.10178999999999999,1.10051,-0.26081,3.1194,0.41401000000000004,-0.673,-0.029330000000000002,0.40581,-1.3101,1.753,0.1182,0.02781,0.95,-0.8414200000000001,1.0,-0.9476100000000001,-2.35051,-0.19428,-0.14422000000000001,0.11210999999999999,-0.13088,0.10242000000000001,1.1941,0.71685,-6.0,-0.02545,1.5136,-0.96609,-0.59209,-0.50676,-0.14065999999999998,1.6,0.36208,1.9242400000000002,-1.78015,5.5986199999999995,-6.2255199999999995,0.27778,-1.7873299999999999,0.83335,-0.61816,-0.05155,0.13648,1.04746,-1.40639,-3.09338
7.61798,0.96334,-0.04187,0.0,-0.35336999999999996,0.7097899999999999,-0.6938300000000001,3.53519,0.38734,-0.67276,-0.03228,0.5,0.50261,2.05896,0.017169999999999998,-0.00099,0.8,-2.5167200000000003,-1.0,-1.8971200000000001,-1.63391,-0.2317,-0.4551,0.028839999999999998,-0.0996,-0.0005,0.79708,-0.69423,6.0,-0.09729,0.72025,-1.9759099999999998,-0.5923,8.06312,-1.49375,1.0,0.48822,3.34706,-2.618,4.189780000000001,-9.02871,0.68421,-2.2823599999999997,1.0,2.019,0.00244,0.16288,1.16743,-3.16755,-4.69402
1.4884899999999999,-3.13444,0.0027300000000000002,0.0,-0.46726999999999996,-3.001,-2.5472200000000003,1.1644,0.26734,-0.67272,-0.03735,0.07762000000000001,-2.38876,2.9153700000000002,-0.06962,0.12904000000000002,0.264,-1.2165700000000002,-1.0,-1.18044,-1.40516,-0.21606,-0.36521,0.04601,0.11664000000000001,0.13658,-1.84191,0.76757,-6.0,-0.09228,-2.12168,-0.65687,-0.59264,0.70765,-1.07585,4.4,0.353,3.14387,-3.2755799999999997,5.64082,-7.40963,0.25926,-2.0201599999999997,0.66615,-2.69293,0.5,0.26343,-2.77137,5.15035,-5.02211
-5.51375,-3.64395,0.0106,0.14206,-0.88579,-2.33947,-2.48026,2.65,1.0,0.40892,0.028839999999999998,0.5,0.8300299999999999,5.698980000000001,0.12963,0.09558,0.76842,-1.55166,1.0,-0.6524399999999999,-2.80016,-0.89018,-0.51464,0.12629,0.37495,0.16055999999999998,-2.5829299999999997,-1.34854,-6.5,0.24164000000000002,-3.06073,-2.26405,0.2847,8.51703,-1.2858,-2.0,0.5,2.8054099999999997,-2.07496,1.9246900000000002,-7.80875,0.08696,-2.38636,0.6671699999999999,-2.22253,0.26429,0.31599,-1.59582,3.7894699999999997,-6.37665
-0.52845,-3.46973,0.01057,0.25043000000000004,0.26642,-2.18296,-2.39761,-1.59304,1.0,0.51081,0.01345,-0.5,-0.69821,2.8185599999999997,0.10119,0.09892999999999999,0.21429,1.0845200000000002,2.9999999999999997e-05,0.50241,-2.32535,0.8296399999999999,-0.99708,0.15553,0.46958,0.16837,-2.726,0.84021,3.33333,0.31371,-3.4185800000000004,1.5132,0.38647,-3.94234,-0.02645,-2.8,0.1423,-3.23022,1.09054,1.95858,5.60965,0.0,2.0011900000000002,-1.0,-2.6274599999999997,0.35538000000000003,0.5263899999999999,-2.096,0.7181,1.71895
5.39389,-3.19707,0.00758,0.17529,-0.58927,-2.14783,-2.09762,3.32829,0.39471999999999996,0.59219,-0.02019,0.49465,-1.53467,0.56416,0.19162,0.12470999999999999,0.80769,-0.82104,1.0,-0.4363,-2.7540299999999998,-0.46391000000000004,-0.16633,0.16195,0.46571,0.1829,-2.4895099999999997,-0.2546,-6.0,0.50389,-3.56965,-1.11964,0.38679,-0.05356,0.03544,-1.4,0.43618999999999997,2.89759,-1.5832,-0.6825399999999999,-4.60913,0.0,-2.0190799999999998,0.88859,-3.17182,0.28057,0.6410399999999999,-1.45553,0.41153,0.2946
10.65935,-2.4698,0.0069700000000000005,0.17279,-0.56521,-1.97443,-1.8544900000000002,3.5723,0.4054,0.69391,-0.02279,0.5,0.8248200000000001,3.01015,0.27157,0.12675999999999998,1.3769200000000001,-1.10493,1.0,-1.64163,-2.8189900000000003,0.24995,0.0844,0.20172,0.49591999999999997,0.21898,-2.20798,-1.10509,-3.5,0.58765,-3.2017,-1.38778,0.54999,10.433589999999999,0.3731,-1.0,0.5,2.75641,-2.37068,-3.7192300000000005,-8.00817,0.1,-2.16242,0.7774300000000001,-1.78147,0.09923,0.33345,0.89815,-1.18966,-5.8185400000000005
-1.89695,-2.71691,-0.05459,0.0,-0.7409,-2.5382,-2.70993,0.21659,0.41093999999999997,0.79604,-0.007659999999999999,0.5,-0.97608,6.80422,0.33315,0.27111999999999997,0.7972,1.07307,1.0,-2.1019200000000002,-3.2953300000000003,-0.95388,-0.31618,0.32136,0.54065,0.38451,-2.7189099999999997,-1.6753099999999999,-5.0,0.7509100000000001,-2.96216,-0.9109799999999999,0.67278,1.91897,-0.1828,2.2,-0.04469,3.96916,-3.7306,-2.8572599999999997,-10.98835,0.07937000000000001,-2.21716,0.8892899999999999,-2.98368,0.31587,0.55567,-2.17272,3.4723699999999997,-6.0940199999999995
9.21989,-3.7310199999999996,-0.03536,0.07824,-0.36941,-2.4294599999999997,-2.78302,0.3714,0.62161,0.8777299999999999,0.025730000000000003,0.16094,-1.48495,7.7558,0.47821,0.35144000000000003,0.29696999999999996,-0.11829,1.0,0.6308699999999999,-4.29241,-0.08716,0.13285,0.51483,0.6066,0.53847,-3.03819,0.7135,-3.0,1.05077,-3.26894,-0.3604,0.77471,3.5099699999999996,-0.48368,-1.0,0.00124,-0.47302,0.51385,-4.30051,-1.19921,0.14286,-0.90256,-0.22216999999999998,-2.97392,0.32823,0.28572,-1.99375,3.88235,-1.4219899999999999
0.6671,-3.7966800000000003,-0.10054,-0.05449,-0.29814,-2.8757599999999996,-2.82127,0.41322,0.67999,0.9796600000000001,0.06685,-0.25106999999999996,-1.05122,11.02469,0.59873,0.43636,0.54194,-0.9763700000000001,0.2308,-1.0060200000000001,-4.63499,0.08356,0.09637000000000001,0.6551899999999999,0.5031,0.68388,-3.236,0.77013,-3.0,1.20084,-3.7507800000000002,-0.75436,0.8568399999999999,-0.33146,-0.8320700000000001,2.4,0.41271,3.1458,-2.63485,-0.72605,-11.96984,0.40441,-1.93395,0.33349,-4.3567,0.5,0.50005,-3.5232699999999997,7.7544,-2.6905900000000003
4.9009,-3.41523,-0.07418999999999999,0.36378,-0.33651,-2.80479,-2.82519,1.6761099999999998,0.7066600000000001,1.0,0.06213,0.5,0.79009,12.55325,0.6746300000000001,0.43731000000000003,0.45405,-0.5287,1.0,0.5615,-5.18435,-0.31911999999999996,-0.06089,0.8377899999999999,0.57253,0.76026,-3.14515,0.9688399999999999,4.0,1.5052,-3.9199800000000002,-0.78314,0.9592700000000001,2.10632,-0.5988399999999999,-3.8,0.25621,0.9692299999999999,-0.26547,1.0773700000000002,-7.1829,0.015380000000000001,-1.3826200000000002,0.44472,-3.60624,0.43591,0.27285,-2.6653,1.55738,-2.23013
-3.8989599999999998,-3.36636,-0.02304,0.0,-0.20948000000000003,-2.78614,-2.9350400000000003,0.7158899999999999,0.77922,1.0,0.07583,0.35714,0.95491,14.907179999999999,0.8061699999999999,0.53397,0.12264000000000001,-1.15935,0.11114,-0.24934,-5.4287,0.24889,-0.20879,0.97557,0.59318,0.8831700000000001,-3.0178700000000003,-0.9687399999999999,-7.0,1.5053,-3.8786099999999997,-0.30879,1.0,1.58317,-0.26384,-1.2,0.48626,1.2468299999999999,-1.1270200000000001,6.24753,-2.99019,0.18919,-0.84247,0.7783100000000001,-4.5207,0.48661000000000004,0.10547000000000001,-2.89705,3.59896,-1.7024099999999998
-0.29465,-3.64689,0.00755,0.08788,0.20808000000000001,-2.5057099999999997,-2.66744,-1.39011,0.86666,1.0,0.07247,-0.5,-0.9146,12.430639999999999,0.86621,0.59475,0.09535,-1.7407700000000002,-1.0,1.50116,-5.84769,0.055260000000000004,0.25383,1.19214,0.71211,0.9950100000000001,-3.23238,0.7800699999999999,6.5,1.7560900000000002,-3.6132800000000005,0.58477,1.0,-0.46016999999999997,-0.37015,-3.6,0.0461,-2.73011,2.2002900000000003,-1.32259,5.5868199999999995,0.20407999999999998,1.56565,-0.22165,-3.95724,0.26686,-0.12174000000000001,-1.53063,-1.50769,1.32746
-2.1310700000000002,-3.53174,-0.01286,0.0027199999999999998,0.15295999999999998,-2.03258,-2.28963,-0.41434,0.93243,0.97934,0.0895,0.24478000000000003,-1.1375899999999999,12.21674,0.8654,0.60407,-1.05778,0.98854,-1.0,0.9282,-5.85538,-0.06992000000000001,0.6222300000000001,1.2912,0.58229,1.00282,-2.98466,1.0347,1.0,1.6663599999999998,-3.45652,-0.00149,1.0,2.75642,-0.20255,0.0,-0.39105,-0.91719,0.65879,5.33839,5.18745,0.17544,0.8197200000000001,-0.11066,-3.76703,0.08182,-0.025519999999999998,0.8773700000000001,-4.63399,-0.044610000000000004
0.5180899999999999,-2.9241599999999996,-0.01095,0.03771,-0.44509,-2.10623,-2.12074,-0.75632,0.93243,0.97959,0.10198,-0.17826,-0.87425,9.32678,0.7387199999999999,0.62357,0.50952,-0.9489200000000001,-1.0,-0.1581,-5.8753400000000005,-0.06931,0.29865,1.20112,0.47189,0.9818100000000001,-2.63638,-0.8501200000000001,-3.5,1.3021399999999999,-2.9184799999999997,0.32313000000000003,1.0,0.52323,0.35729,-0.8,0.4942,-1.01915,1.65777,-0.42033000000000004,2.59517,-0.17778,1.3712,-0.55484,-3.70261,0.12247000000000001,-0.02553,-0.63767,-3.16667,2.02141
3.8595800000000002,-2.27616,-0.027719999999999998,0.15342,-0.66414,-2.34262,-1.94943,-0.28031999999999996,0.85334,0.9387200000000001,0.07076,0.5,-0.46652,7.4747699999999995,0.6832600000000001,0.54899,-0.0619,1.13297,1.0,-0.09016,-5.8733,-0.544,-0.1516,1.11684,0.39866,0.93058,-2.22992,1.506,2.0,1.26274,-2.4161799999999998,-0.7953899999999999,0.91806,2.1070900000000004,0.9803200000000001,-0.6,-0.18938,0.10278,0.5231600000000001,-2.71135,-0.19964,0.06897,-1.04912,0.8887700000000001,-1.46341,-0.41584,-0.53832,3.03151,-11.11787,-4.95606
3.9832300000000003,-0.63488,-0.08537,-0.19355999999999998,1.34047,-1.54935,-1.1434600000000001,0.9339200000000001,0.8026300000000001,0.8366,0.03195,-0.5,-0.61378,9.666269999999999,0.5861,0.53579,0.92927,1.41164,1.0,-1.21969,-4.94249,0.46366999999999997,-0.0725,1.0928799999999999,0.33395,0.83585,-1.89615,-0.90965,-4.0,1.08728,-1.32084,0.82904,1.0,-0.4717,0.057370000000000004,1.4,0.49181,0.44078,-0.74843,-4.03712,-1.59598,-0.0566,-0.32418,0.5553899999999999,-2.67657,-0.23751,-0.42863999999999997,0.66838,-3.23043,-3.06425
-2.00357,0.61537,-0.10895999999999999,0.0,0.07278,-1.33988,-1.29084,-0.68342,0.75325,1.0,0.0454,-0.5,1.11365,11.607569999999999,0.58145,0.5134,-0.20192000000000002,-0.5291399999999999,-1.0,-0.78637,-4.69463,0.76217,-0.05952999999999999,1.04557,0.30249000000000004,0.80934,-1.80247,-1.08266,-6.5,1.1390799999999999,-1.17897,0.9247,0.97959,-3.81316,0.38755,1.6,0.23815,0.48911000000000004,-1.70828,-2.85208,-1.79361,0.35802,1.44992,-0.77781,-3.53174,0.17618,0.15017,-2.30178,5.54902,-2.2436700000000003
-3.11567,-1.1568399999999999,-0.05255,0.0,0.45307,-1.85135,-1.8568799999999999,-0.16246,0.68421,1.0,0.0041,-0.5,0.22863000000000003,9.65365,0.58755,0.5374,-0.415,1.2654100000000001,-1.0,0.013330000000000002,-4.8106,0.35893,-0.31966999999999995,0.97615,0.14973,0.8094399999999999,-1.8651099999999998,-0.74895,-1.0,1.0819,-1.62415,0.69893,0.95914,-2.14279,-1.43384,0.0,0.03829,-0.63043,-0.05366,-9.07403,-0.59805,-0.2973,1.26453,-0.44465,-3.0762099999999997,0.028789999999999996,0.15017,-1.30997,3.9493199999999997,0.30196
